txn_id,event_ts,amount,currency,merchant_id,merchant_category,channel,country,customer_id,customer_tenure_days,txns_30d,avg_amount_30d,prior_declines_30d,hour,is_new_device,payment_method,device_fingerprint,ops_review_code,rules_engine_decline,is_fraud
TXN-000745,30/08/2026 02:23,34.10 GHS,NGN,M-2052,telecom,web,Ghana,C-10725,520.0,39,26.08,0,9,0,momo,DEV-31498,CLR,N,0
TXN-000227,08/09/2026 23:50,57.79,NGN,M-2075,electronics,android,Nigeria,C-10702,-3.0,26,51.4,1,15,0,momo,DEV-13495,CLR,N,0
TXN-002596,10/08/2026 00:56,16.18,NGN,M-2044, fuel ,web,gh,C-10184,674.0,34,20.11,0,4,1,momo,DEV-41371,CLR,Y,0
TXN-002342,2026-07-27T10:48:00,4.13,USD,M-2059, grocery ,android,Nigeria,C-10505,865.0,28,4.15,0,6,0,card,DEV-75731,CLR,N,0
TXN-001916,2026-08-09T23:09:00,65.84,GHS,M-2083,unk,android,GH,C-10665,1474.0,20,46.11,0,20,0,momo,DEV-30011,CLR,N,0
TXN-002471,2026-08-27T08:10:00,71.39,GHS,M-2053,restaurants,pos,gh,C-10458,1292.0,28,33.79,0,14,0,card,DEV-59225,CLR,N,0
TXN-002719,2026-09-07 19:45:00,52.07,GHS,M-2066,restaurants,web,Ghana,C-10644,156.0,25,54.53,0,3,0,momo,DEV-98333,CLR,N,0
TXN-001848,2026-09-11T13:29:00,9.36,NGN,M-2021,travel,pos,GH,C-10328,1580.0,33,8.45,0,15,0,momo,DEV-74590,CLR,N,0
TXN-001076,16/08/2026 09:40,13.56,USD,M-2016,restaurants,android,gh,C-10471,1098.0,4,13.25,0,0,0,momo,DEV-37076,CLR,N,0
TXN-002517,19/08/2026 03:47,85.50,NGN,M-2016,restaurants,web,gh,C-10697,315.0,1,119.76,0,8,0,card,DEV-58603,CLR,N,0
TXN-002826,23/07/2026 15:30, 22.65 ,GHS,M-2056,Gambling,web,GH,C-10080,1131.0,13,33.21,0,6,0,card,DEV-54775,CLR,Y,0
TXN-001191,2026-07-25 04:29:00,18.58,GHS,M-2076,electronics,pos,GHA,C-10076,1448.0,36,13.86,0,4,0,card,DEV-11903,CNF,N,1
TXN-002714,07-26-2026,19.10,GHS,M-2016,restaurants,android,Nigeria,C-10401,616.0,27,26.21,2,17,0,card,DEV-98835,CLR,Y,0
TXN-000863,2026-09-11T06:51:00,,NGN,M-2003,telecom,web,gh,C-10573,1498.0,21,8.5,0,0,1,bank,DEV-17197,CLR,Y,0
TXN-001264,2026-08-19 14:11:00,23.81,GHS,M-2022,other,android,GH,C-10096,1.0,15,27.18,0,9,0,card,DEV-17169,CLR,N,0
TXN-000865,2026-08-05T16:56:00,,GHS,M-2082,Fuel,ios,NGA,C-10466,99999.0,25,77.66,0,3,0,card,DEV-48437,CLR,N,0
TXN-001581,08-26-2026,83.36,GHS,M-2089, crypto ,android,NG,C-10149,1376.0,29,123.81,0,15,0,card,DEV-28038,CLR,Y,0
TXN-002755,2026-08-24T11:11:00,13.29,GHS,M-2075,electronics,pos,Ghana,C-10733,,5,6.87,0,2,1,momo,DEV-15444,CNF,Y,1
TXN-001865,2026-08-30T06:08:00,,GHS,M-2010, travel ,ios,NG,C-10558,1138.0,33,26.1,0,9,0,bank,DEV-55404,CLR,N,0
TXN-000465,2026-08-08T10:08:00,49.20,GHS,M-2068,GROCERY,android,Ghana,C-10408,,2,64.48,0,12,0,card,DEV-27799,CLR,N,0
TXN-001718,08-24-2026,30.22,USD,M-2001,,android,Ghana,C-10051,1316.0,3,26.64,0,15,0,momo,DEV-31254,CNF,Y,1
TXN-001469,06/09/2026 15:06,148.57,GHS,M-2075, electronics ,ussd,GHA,C-10288,1511.0,0,75.75,4,16,0,momo,DEV-32721,CNF,Y,1
TXN-001371,2026-08-25 18:22:00,60.90 GHS,GHS,M-2053,restaurants,web,KE,C-10291,1472.0,8,57.5,0,2,0,card,DEV-55012,CLR,N,0
TXN-003110,2026-07-26 11:23:00,30.31,GHS,M-2001,unk,ussd,NGA,C-10542,207.0,3,32.55,0,10,0,momo,DEV-48289,CNF,Y,1
TXN-002074,2026-08-04T21:39:00,51.72,GHS,M-2062,restaurants,pos,gh,C-10156,1105.0,16,28.38,0,13,0,bank,DEV-73567,CLR,N,0
TXN-001445,2026-09-01T20:54:00,102.00,GHS,M-2085,Grocery,android,GH,C-10373,1785.0,17,62.9,0,7,0,bank,DEV-82320,CLR,N,0
TXN-002267,2026-09-05T09:09:00,32.55 GHS,NGN,M-2016,,pos,Ghana,C-10384,1322.0,20,44.01,0,20,0,bank,DEV-92254,CLR,N,0
TXN-001111,13/08/2026 07:28,39.71,GHS,M-2078,,android,GH,C-10130,818.0,0,56.38,0,14,1,card,DEV-53898,CLR,Y,0
TXN-000213,01/08/2026 17:12,60.75,NGN,M-2044,,android,GHA,C-10675,1354.0,17,43.23,0,17,0,card,DEV-91054,CLR,N,0
TXN-000013,2026-08-17T09:08:00,11.41,NGN,M-2031,other,ios,NGA,C-10314,1489.0,39,15.68,0,9,0,momo,DEV-98774,CLR,N,0
TXN-003114,08-13-2026,38.71,GHS,M-2002,fuel,web,GHA,C-10298,1491.0,0,19.8,0,6,0,momo,DEV-41338,CLR,N,0
TXN-000423,2026-07-31T23:43:00,21.51,GHS,M-2057,RESTAURANTS,web,NG,C-10324,994.0,7,32.51,0,20,0,card,DEV-10625,CLR,N,0
TXN-002274,02/09/2026 04:17,6.45,NGN,M-2041,Fuel,android,GH,C-10278,,39,6.4,0,23,0,bank,DEV-95065,CLR,N,0
TXN-002079,2026-08-10T08:45:00,49.07,GHS,M-2062,restaurants,web,gh,C-10513,520.0,19,49.89,0,4,0,momo,DEV-11911,CLR,N,0
TXN-001212,10/09/2026 15:17,32.26,NGN,M-2040,gambling,ios,Ghana,C-10322,1357.0,19,16.56,1,22,0,card,DEV-39819,CLR,Y,0
TXN-002217,26/08/2026 07:04,38.39,GHS,M-2035,GROCERY,pos,Kenya,C-10431,9.0,9,28.45,0,14,1,card,DEV-49544,CLR,Y,0
TXN-001533,2026-08-07 05:20:00,$5.50,GHS,M-2031,other,web,Kenya,C-10528,658.0,34,5.49,0,18,0,momo,DEV-30367,CLR,N,0
TXN-000742,2026-07-25T12:05:00,9.04,NGN,M-2077,Restaurants,pos,KE,C-10444,1729.0,31,4.94,0,3,0,momo,DEV-74966,CLR,N,0
TXN-002834,29/07/2026 03:57,16.44,NGN,M-2049,grocery,android,GH,C-10376,1351.0,27,15.73,7,15,0,momo,DEV-63807,CLR,Y,0
TXN-001223,31/07/2026 16:53,18.06,NGN,M-2053,restaurants,pos,Nigeria,C-10008,1696.0,24,9.46,0,17,0,momo,DEV-24011,CLR,N,0
TXN-001614,2026-09-03 23:08:00,12.05 GHS,USD,M-2082,FUEL,android,gh,C-10686,8.0,7,9.87,0,10,0,momo,DEV-62665,CLR,N,0
TXN-003065,20/08/2026 17:37,18.84,NGN,M-2062,restaurants,pos,GHA,C-10014,770.0,4,28.71,0,14,0,momo,DEV-24080,CLR,N,0
TXN-003091,18/08/2026 12:27,54.22,GHS,M-2026,gambling,ios,Ghana,C-10164,1694.0,29,31.94,0,9,0,card,DEV-89289,CLR,Y,0
TXN-001870,2026-08-11T20:49:00,87.96,NGN,M-2061,crypto,web,GHA,C-10033,1546.0,14,96.33,0,16,0,bank,DEV-15385,CLR,Y,0
TXN-000510,2026-08-08T06:08:00,25.36,NGN,M-2072,fuel,web,GHA,C-10002,1291.0,8,22.72,0,3,0,card,DEV-36107,ESC,N,0
TXN-000645,2026-08-08T07:55:00,99.45,USD,M-2006,telecom,ussd,GH,C-10579,993.0,32,135.33,5,10,0,card,DEV-21965,CLR,Y,0
TXN-000598,2026-08-08T17:01:00,28.48,NGN,M-2068,GROCERY,web,GH,C-10734,667.0,36,14.14,0,12,1,card,DEV-87417,CLR,Y,0
TXN-002770,2026-08-20T15:22:00,16.97,GHS,M-2085,Grocery,android,gh,C-10188,1331.0,22,26.09,5,19,1,momo,DEV-36894,CLR,Y,0
TXN-002583,2026-08-06 12:51:00,$41.24,GHS,M-2003,telecom,ussd,GHA,C-10367,809.0,0,25.5,0,12,0,momo,DEV-61677,CLR,N,0
TXN-001710,2026-09-01 00:20:00,82.55,GHS,M-2011,other,ussd,GH,C-10133,81.0,16,89.34,0,3,1,bank,DEV-30359,CLR,Y,0
TXN-000927,2026-09-09T12:50:00,41.15,NGN,M-2087,Gambling,web,GH,C-10513,520.0,31,48.88,0,5,0,momo,DEV-61973,CLR,Y,0
TXN-002838,2026-07-21T11:50:00,23.02,GHS,M-2060,restaurants,android,Ghana,C-10419,587.0,2,10.83,3,12,0,card,DEV-46832,CLR,Y,0
TXN-000519,08-05-2026,62.57,GHS,M-2089,crypto,web,gh,C-10195,1368.0,15,30.78,0,,0,momo,DEV-65971,CLR,Y,0
TXN-001182,27/07/2026 16:58,17.72,GHS,M-2093,travel,web,NG,C-10183,1533.0,34,11.26,0,23,1,card,DEV-59782,CLR,Y,0
TXN-002629,2026-08-05T05:49:00,28.17,NGN,M-2081,TRAVEL,web,Nigeria,C-10335,274.0,16,17.67,6,8,0,bank,DEV-69474,CLR,Y,0
TXN-000574,21/07/2026 23:02,3.00,GHS,M-2044,fuel,web,gh,C-10175,976.0,9,3.57,0,4,0,card,DEV-75439,CLR,N,0
TXN-003141,2026-07-19T06:00:00,16.47,GHS,M-2056,gambling,ios,GH,C-10521,393.0,21,10.78,0,9,0,momo,DEV-84775,CNF,Y,1
TXN-002925,2026-07-18T05:50:00,37.74,GHS,M-2001,gambling,web,Ghana,C-10045,682.0,1,30.95,0,12,0,momo,DEV-32601,CLR,Y,0
TXN-001290,2026-08-31 23:08:00,10.81,GHS,M-2086,telecom,ios,GHA,C-10353,851.0,11,8.69,7,22,0,card,DEV-91044,CLR,Y,0
TXN-003029,2026-09-02T03:25:00,65.98,NGN,M-2050,grocery,pos,NGA,C-10560,1689.0,1,90.62,0,21,0,momo,DEV-77940,CLR,N,0
TXN-001197,02/08/2026 14:49,65.97,NGN,M-2014,gambling,ios,GH,C-10181,288.0,35,35.23,1,14,1,card,DEV-40657,CLR,Y,1
TXN-001341,24/08/2026 11:36,19.83,USD,M-2062,RESTAURANTS,web,KE,C-10035,1642.0,7,18.93,0,14,1,card,DEV-20990,ESC,Y,0
TXN-002237,2026-09-01T05:48:00,7.37,GHS,M-2037,,android,NG,C-10202,735.0,15,11.1,0,17,0,momo,DEV-39036,ESC,Y,0
TXN-000124,2026-08-24T09:58:00,17.63,GHS,M-2044,,android,ke,C-10127,939.0,9,17.22,0,13,0,momo,DEV-97942,CLR,N,0
TXN-001377,07/08/2026 17:09,67.09,GHS,M-2061,CRYPTO,ios,gh,C-10392,11.0,29,92.65,0,23,0,momo,DEV-15048,CLR,Y,0
TXN-002164,20/08/2026 14:36,134.24,GHS,M-2039,restaurants,android,Nigeria,C-10555,1679.0,27,137.23,0,1,0,momo,DEV-25165,CLR,N,0
TXN-000221,02/08/2026 00:09,NA,NGN,M-2085,grocery,android,NG,C-10592,190.0,34,77.1,0,13,0,card,DEV-55385,CLR,N,0
TXN-000820,09-05-2026,54.99,GHS,M-2085,grocery,ios,gh,C-10045,682.0,12,70.31,0,16,0,card,DEV-16872,CLR,N,0
TXN-003119,2026-09-07T19:12:00,23.89,GHS,M-2073,electronics,android,Ghana,C-10310,97.0,15,28.59,0,7,0,momo,DEV-99238,CLR,N,0
TXN-000359,2026-09-09T01:52:00,44.75,GHS,M-2026,gambling,ios,GHA,C-10146,243.0,30,36.81,0,15,0,bank,DEV-31141,CLR,Y,0
TXN-001657,2026-09-10T16:42:00,17.63,GHS,M-2063,TELECOM,web,gh,C-10242,,37,27.05,0,19,0,momo,DEV-79446,ESC,N,0
TXN-002835,29/07/2026 18:02,$8.74,GHS,M-2030,telecom,web,KE,C-10516,1.0,17,5.42,0,,0,momo,DEV-44899,CLR,N,0
TXN-000552,2026-08-20 03:52:00,79.68,GHS,M-2024,Telecom,android,NG,C-10500,,29,44.73,0,11,1,momo,DEV-46063,CNF,Y,1
TXN-002914,2026-07-30T23:32:00,53.26 GHS,GHS,M-2042,TELECOM,pos,GH,C-10629,259.0,30,33.28,0,6,0,card,DEV-36757,CLR,N,0
TXN-002060,18/07/2026 12:50,44.51,GHS,M-2060,restaurants,web,gh,C-10195,1368.0,31,41.12,0,17,0,card,DEV-23279,CLR,N,0
TXN-000260,10/08/2026 09:29,13.97,NGN,M-2030,telecom,android,GH,C-10529,11.0,9,16.19,0,18,1,momo,DEV-34177,CLR,Y,0
TXN-002975,2026-08-01T07:59:00,32.09,GHS,M-2013,fuel,android,GH,C-10162,738.0,19,26.24,0,10,0,card,DEV-89032,CLR,N,0
TXN-002465,03/08/2026 01:25,7.04,GHS,M-2095,RESTAURANTS,android,ng,C-10555,1679.0,19,5.76,5,22,0,momo,DEV-50250,CLR,Y,0
TXN-002818,2026-09-08 04:10:00,97.35,GHS,M-2042, telecom ,web,ng,C-10732,691.0,13,138.02,0,7,1,momo,DEV-75112,CLR,Y,0
TXN-002727,01/08/2026 14:25,59.20,USD,M-2033, travel ,ios,GH,C-10601,830.0,23,36.09,7,22,0,card,DEV-46132,CLR,Y,0
TXN-001236,2026-08-19T12:17:00,33.57,GHS,M-2049,grocery,ios,gh,C-10049,1335.0,14,24.13,2,11,0,card,DEV-84573,CLR,Y,0
TXN-001919,24/07/2026 09:51,13.73,GHS,M-2018,Fuel,ios,Ghana,C-10539,1393.0,1,9.44,5,22,1,card,DEV-23944,CLR,Y,0
TXN-002610,07-29-2026, 24.46 ,GHS,M-2040,gambling,android,GHA,C-10613,1497.0,5,33.16,0,16,0,card,DEV-51300,CLR,Y,0
TXN-002585,2026-08-11T18:45:00, 4.06 ,GHS,M-2070,Grocery,pos,Ghana,C-10656,47.0,38,2.38,4,16,0,card,DEV-38252,CLR,Y,0
TXN-002067,2026-09-03T03:28:00,33.19,GHS,M-2018,,web,Ghana,C-10185,1051.0,1,19.06,6,22,0,card,DEV-33737,CLR,Y,0
TXN-001741,2026-08-06 09:22:00,27.15,GHS,M-2054,,web,GHA,C-10739,,36,17.47,2,10,0,card,DEV-97416,CLR,Y,0
TXN-002625,02/09/2026 19:42,31,NGN,M-2017,grocery,android,Nigeria,C-10602,,33,22.5,1,18,0,card,DEV-33254,CNF,N,1
TXN-002916,19/07/2026 05:27,55.54,NGN,M-2032,,ios,NG,C-10395,1632.0,14,33.44,0,4,0,momo,DEV-81127,CLR,N,0
TXN-002500,2026-09-01 01:49:00,23,NGN,M-2022,other,ios,gh,C-10632,4.0,31,20.61,0,7,0,card,DEV-97081,CLR,N,0
TXN-000457,2026-08-22T00:49:00,27.24,NGN,M-2007,telecom,android,GH,C-10353,851.0,0,30.9,0,5,1,card,DEV-18076,CLR,Y,0
TXN-000463,2026-08-22T08:35:00,10.25,GHS,M-2064,Restaurants,web,gh,C-10420,1449.0,26,15.21,0,3,0,momo,DEV-93741,CLR,N,0
TXN-003200,2026-07-24 02:46:00,70.31,GHS,M-2088,Grocery,android,gh,C-10115,178.0,37,48.84,6,9,0,momo,DEV-74756,CLR,Y,0
TXN-002715,21/07/2026 00:18,,GHS,M-2056,Gambling,web,Nigeria,C-10023,2.0,38,8.86,0,16,0,momo,DEV-87831,CLR,Y,0
TXN-003088,24/08/2026 01:15,18.28,NGN,M-2038,electronics,web,GHA,C-10347,829.0,19,21.8,0,20,1,momo,DEV-54474,CLR,Y,0
TXN-001489,08-07-2026,27.26,GHS,M-2017,Grocery,web,GHA,C-10499,1340.0,10,41.92,0,0,0,card,DEV-49570,CNF,N,1
TXN-000382,2026-08-08T09:23:00,115.89,GHS,M-2022,other,web,Nigeria,C-10283,720.0,5,74.89,0,12,1,momo,DEV-69845,CLR,Y,0
TXN-003002,2026-08-03T20:36:00,80.01,NGN,M-2026,GAMBLING,ios,GH,C-10281,837.0,3,100.93,0,9,0,card,DEV-68610,CLR,Y,0
TXN-001717,2026-08-25T07:29:00,15.69,NGN,M-2039,restaurants,web,Ghana,C-10191,668.0,2,23.95,0,22,0,card,DEV-15944,CLR,N,0
TXN-001915,2026-08-13T16:58:00,39.10,GHS,M-2038,,ios,GHA,C-10031,359.0,14,49.83,5,10,0,momo,DEV-93185,CLR,Y,0
TXN-001361,02/08/2026 22:45, 19.49 ,GHS,M-2059,,web,GH,C-10481,980.0,26,22.21,0,15,0,momo,DEV-17307,ESC,N,0
TXN-001072,2026-07-21T07:04:00,17.67,NGN,M-2077,restaurants,android,NGA,C-10710,1652.0,16,23.84,0,6,1,momo,DEV-85362,CLR,Y,0
TXN-001663,2026-08-10T21:31:00,16.82,GHS,M-2092,gambling,web,gh,C-10190,1526.0,25,12.52,0,10,0,momo,DEV-95469,CLR,Y,0
TXN-001633,2026-08-21 23:10:00,25.86,GHS,M-2025,GROCERY,android,Ghana,C-10072,378.0,39,30.31,0,0,0,bank,DEV-34918,CLR,N,0
TXN-003062,24/07/2026 03:34,14.82,GHS,M-2088,grocery,android,ng,C-10658,0.0,37,9.17,0,14,0,momo,DEV-59664,CLR,N,0
TXN-000060,2026-08-29T07:58:00,63.92,NGN,M-2024,TELECOM,ios,Ghana,C-10137,11.0,38,87.87,0,3,0,card,DEV-36809,CLR,N,0
TXN-002148,2026-08-29 00:24:00,127.01,NGN,M-2040,gambling,android,NGA,C-10679,11.0,25,114.4,0,18,1,card,DEV-87616,CLR,Y,0
TXN-002919,2026-07-30T04:47:00,,NGN,M-2074,unk,ios,NGA,C-10570,,3,8.28,0,21,1,momo,DEV-80633,ESC,Y,0
TXN-002542,25/07/2026 11:46,8.60,GHS,M-2022,,ios,GHA,C-10681,836.0,17,5.64,6,10,0,momo,DEV-65112,CLR,Y,0
TXN-002887,2026-08-03 02:51:00,9.02 GHS,GHS,M-2045,telecom,web,NG,C-10260,9.0,12,5.69,1,16,0,card,DEV-21994,CNF,N,1
TXN-002407,07-19-2026,21.76 GHS,NGN,M-2036,grocery,ios,GH,C-10184,674.0,30,33.73,6,4,0,card,DEV-55808,CLR,Y,0
TXN-002536,2026-07-29T10:45:00,15.81,GHS,M-2051,GROCERY,web,gh,C-10582,531.0,2,23.35,0,12,0,momo,DEV-93823,CLR,N,0
TXN-002461,2026-07-27T16:00:00,86.80,GHS,M-2092,gambling,pos,GHA,C-10011,1432.0,35,100.34,0,19,0,momo,DEV-79136,CLR,Y,0
TXN-001074,01/09/2026 22:04,19.84,GHS,M-2041,fuel,ios,Ghana,C-10027,1730.0,4,25.01,0,2,0,bank,DEV-46878,CNF,N,1
TXN-000658,2026-08-24 02:45:00,,NGN,M-2031,,ios,gh,C-10635,276.0,23,46.54,6,11,0,bank,DEV-44106,CLR,Y,0
TXN-001382,21/08/2026 01:33,17.47,GHS,M-2072,fuel,ios,NGA,C-10467,720.0,39,14.81,0,21,0,momo,DEV-48104,CLR,N,0
TXN-000846,2026-09-06T04:25:00,36.88,GHS,M-2082,fuel,web,GH,C-10098,608.0,6,54.3,0,14,0,card,DEV-24657,CLR,N,0
TXN-000543,2026-08-13 14:45:00,11.68,GHS,M-2067,electronics,web,GH,C-10574,1036.0,22,9.43,2,13,0,momo,DEV-11030,CLR,Y,0
TXN-001962,09-03-2026,31.79,NGN,M-2083,grocery,android,GH,C-10705,246.0,25,41.57,0,2,0,bank,DEV-39506,CLR,N,0
TXN-002338,2026-08-21T13:08:00,50.03 GHS,GHS,M-2046,travel,ios,NG,C-10577,762.0,7,48.5,2,3,0,momo,DEV-11529,CLR,Y,0
TXN-001378,2026-08-17 22:47:00,82.53,GHS,M-2013,FUEL,ussd,GH,C-10151,1.0,31,70.04,4,2,1,momo,DEV-42114,CNF,Y,1
TXN-002065,2026-09-02T03:49:00,19.99,GHS,M-2050,grocery,web,GHA,C-10226,1344.0,31,12.28,0,6,0,momo,DEV-44419,CLR,N,0
TXN-001030,2026-07-18T03:55:00,11.05,NGN,M-2060,RESTAURANTS,web,GH,C-10266,1727.0,1,16.87,0,3,0,card,DEV-38321,CLR,N,0
TXN-000991,2026-07-26T21:54:00,26.68,GHS,M-2053,restaurants,ussd,Nigeria,C-10070,11.0,13,12.12,1,11,0,momo,DEV-83380,CLR,N,0
TXN-002600,08/09/2026 03:44,33.35,GHS,M-2060,restaurants,android,Ghana,C-10527,301.0,17,31.1,6,17,0,momo,DEV-93504,CLR,Y,0
TXN-001740,07-20-2026,44.26,USD,M-2089, crypto ,ios,NGA,C-10533,1435.0,29,64.09,0,8,0,bank,DEV-17074,CLR,Y,0
TXN-003147,2026-07-21 05:19:00,23.79,GHS,M-2011,other,ios,GH,C-10498,37.0,9,17.1,3,9,1,momo,DEV-33910,CNF,Y,1
TXN-002901,2026-08-07T02:21:00,12.55,GHS,M-2019,restaurants,ussd,Nigeria,C-10618,710.0,17,10.31,0,,0,momo,DEV-87450,CLR,N,0
TXN-001403,2026-07-30T22:00:00,68.45,NGN,M-2002,fuel,ussd,Ghana,C-10582,531.0,31,93.03,0,0,0,momo,DEV-29598,CLR,N,0
TXN-003104,2026-08-16T22:14:00,21.08,NGN,M-2020,TELECOM,ios,NGA,C-10421,356.0,20,11.21,0,1,1,card,DEV-90545,CLR,Y,0
TXN-001979,16/08/2026 04:21,71.70,GHS,M-2087,,android,GHA,C-10368,521.0,23,74.19,0,15,0,card,DEV-58106,CLR,Y,0
TXN-001510,03/09/2026 04:12,23.79,GHS,M-2095,restaurants,android,NG,C-10317,9.0,2,23.16,0,6,0,card,DEV-72293,CNF,N,0
TXN-002956,14/08/2026 23:16,54.63,GHS,M-2027,grocery,android,Ghana,C-10188,,31,42.94,5,23,0,momo,DEV-28251,CLR,Y,0
TXN-001964,2026-09-07T08:44:00,24.22,GHS,M-2016,restaurants,ios,NGA,C-10019,,33,13.29,0,16,0,card,DEV-69650,CLR,N,0
TXN-002294,02/08/2026 03:23,94.84,NGN,M-2002,fuel,android,GH,C-10593,171.0,21,132.27,1,9,0,bank,DEV-39870,CNF,N,0
TXN-001767,2026-07-28T13:05:00,50.18,GHS,M-2002,fuel,ussd,GH,C-10140,1212.0,16,71.9,0,7,0,card,DEV-56323,CLR,N,0
TXN-001136,2026-08-12T23:11:00,3.24,GHS,M-2058,grocery,web,ke,C-10334,781.0,21,3.49,4,23,0,momo,DEV-33748,CLR,Y,0
TXN-002772,2026-07-19T19:55:00,55.89,USD,M-2030,telecom,android,KE,C-10623,1442.0,38,66.87,0,6,0,card,DEV-98571,CLR,N,0
TXN-000436,2026-08-05 03:37:00,17.36,NGN,M-2075,electronics,android,gh,C-10465,41.0,11,19.35,6,1,0,momo,DEV-64105,CLR,Y,0
TXN-001065,2026-08-18T03:52:00,17.94,GHS,M-2053,RESTAURANTS,android,Ghana,C-10729,1019.0,30,8.19,0,12,1,momo,DEV-15119,ESC,Y,0
TXN-000238,2026-07-27T13:51:00,,USD,M-2048,restaurants,web,GHA,C-10628,481.0,28,2990.61,0,4,0,bank,DEV-19128,ESC,Y,1
TXN-002903,07-18-2026,$23.98,GHS,M-2072, fuel ,web,ng,C-10055,7.0,27,32.32,0,22,0,bank,DEV-94330,CLR,N,0
TXN-001238,29/07/2026 06:19,9.35,GHS,M-2041,fuel,ios,gh,C-10044,1.0,30,6.42,0,6,0,momo,DEV-17292,CLR,N,0
TXN-000110,2026-08-25 23:22:00,271.08,GHS,M-2004,GROCERY,ussd,GHA,C-10693,154.0,37,290.23,0,17,0,momo,DEV-86746,CLR,N,0
TXN-002111,2026-07-27T16:07:00, 24.35 ,NGN,M-2001,GAMBLING,pos,GH,C-10733,11.0,11,31.69,1,19,0,momo,DEV-93806,CNF,Y,1
TXN-000782,2026-08-01T15:30:00,14.38,GHS,M-2046,travel,ussd,GH,C-10641,95.0,0,19.9,0,3,0,bank,DEV-89548,CNF,N,1
TXN-002211,05/09/2026 11:33,30.76 GHS,NGN,M-2024,telecom,web,GH,C-10422,292.0,37,46.4,0,11,0,bank,DEV-81461,CLR,N,0
TXN-000164,2026-08-22T02:11:00,18.46,NGN,M-2056,gambling,web,ng,C-10337,,16,9.01,0,7,0,bank,DEV-68418,CLR,Y,0
TXN-000289,03/08/2026 15:20,20.67,NGN,M-2073,electronics,pos,gh,C-10471,1098.0,2,28.59,0,6,0,momo,DEV-76581,CLR,N,0
TXN-002375,28/07/2026 13:17,17.75,GHS,M-2046,TRAVEL,pos,GH,C-10667,,9,11.07,0,2,0,momo,DEV-72359,CLR,N,0
TXN-000253,16/08/2026 03:05,120.59,GHS,M-2039,restaurants,pos,Nigeria,C-10321,,3,182.08,1,11,0,momo,DEV-10395,CLR,N,0
TXN-002819,2026-08-09T20:29:00,$113.33,GHS,M-2079,telecom,ios,GHA,C-10024,843.0,1,67.96,0,14,0,momo,DEV-34505,CLR,N,0
TXN-002172,08-03-2026,40,GHS,M-2041,fuel,android,Ghana,C-10078,1676.0,9,34.31,4,22,0,momo,DEV-23888,CLR,Y,0
TXN-002113,11/08/2026 04:21,$55.20,GHS,M-2009,Gambling,android,GH,C-10190,1526.0,2,57.62,0,7,0,card,DEV-72428,CLR,Y,0
TXN-000768,07-25-2026,41.90,GHS,M-2052,telecom,web,GH,C-10448,1384.0,11,33.78,0,20,0,bank,DEV-24486,ESC,N,0
TXN-000788,2026-07-25 19:02:00,61.01,NGN,M-2043,Electronics,android,Ghana,C-10388,1609.0,23,45.89,0,12,0,momo,DEV-30696,CLR,N,0
TXN-002619,2026-08-27 06:14:00,,NGN,M-2076,Electronics,web,Ghana,C-10626,,25,23.45,0,3,0,momo,DEV-28679,CLR,N,0
TXN-002466,2026-07-24T01:03:00,20.50,GHS,M-2024,telecom,ussd,GHA,C-10351,1079.0,4,17.73,0,13,1,momo,DEV-30459,ESC,Y,1
TXN-000931,07/09/2026 15:28,$124.81,GHS,M-2078,restaurants,web,Nigeria,C-10505,865.0,15,61.79,0,2,0,card,DEV-88002,CNF,N,1
TXN-001339,2026-08-17T13:21:00,61.60,GHS,M-2021,travel,android,Kenya,C-10508,1259.0,37,28.67,0,15,0,card,DEV-50824,CLR,N,0
TXN-002760,22/08/2026 20:53,37.75,NGN,M-2056,unk,android,Nigeria,C-10382,1286.0,18,55.97,0,6,0,card,DEV-68919,CLR,Y,0
TXN-001018,2026-08-10T22:31:00,9.78,NGN,M-2090,,ios,gh,C-10214,1171.0,39,8.01,0,23,0,card,DEV-44587,ESC,N,0
TXN-002659,2026-07-24T07:52:00,25.64,GHS,M-2072,,ios,GHA,C-10345,1307.0,21,26.88,2,23,0,momo,DEV-43887,CLR,Y,0
TXN-002508,2026-08-20T06:47:00,12.59,NGN,M-2086,telecom,android,Ghana,C-10605,92.0,28,6.85,3,6,0,card,DEV-36481,CLR,Y,0
TXN-002645,27/07/2026 04:07,59.00,USD,M-2027,grocery,android,Kenya,C-10291,1472.0,13,40.95,2,3,1,card,DEV-20631,CLR,Y,0
TXN-002406,2026-09-04T22:04:00,20.55,NGN,M-2005,OTHER,ios,KE,C-10614,,38,12.13,0,16,0,card,DEV-86926,CLR,N,0
TXN-001353,15/08/2026 15:45, 37.23 ,GHS,M-2035,GROCERY,ussd,gh,C-10206,1308.0,9,50.03,6,9,0,card,DEV-35813,CLR,Y,0
TXN-001594,10/09/2026 13:51,24.97,GHS,M-2045,,android,GHA,C-10024,843.0,6,34.5,0,22,0,momo,DEV-96386,CLR,N,0
TXN-001438,2026-07-24T15:37:00,36.51,NGN,M-2051,grocery,web,Ghana,C-10153,1622.0,37,29.64,4,23,1,momo,DEV-11795,CNF,Y,0
TXN-000848,2026-08-02T18:10:00,14.98,NGN,M-2012,restaurants,android,Kenya,C-10138,440.0,37,22.21,0,8,1,momo,DEV-40120,CLR,Y,0
